Update Time,Jurisdiction,Route,MRM,Description,Label
"02/09/2025 07:25 AM ET","Stafford (County)","I-95S",143.8,"On I-95 at mile marker 143.8 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The south left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/09/2025 07:22 AM ET","Lynchburg (City)","US-29S",75.39,"On US-29 in the City of Lynchburg, in the vicinity of Ramp Intersection, motorists can expect delays due to a tractor trailer crash. The south exit ramp is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"02/09/2025 07:18 AM ET","Newport News (City)","I-64W",257.16,"On I-64 at mile marker 257.2 in the City of Newport News, near Victory Boulevard, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/09/2025 07:06 AM ET","Norfolk (City)","I-264E",12.98,"On I-264 at mile marker 13 in the City of Norfolk, near 64 Interchange, motorists can expect delays due to a vehicle crash. The east inside right lane and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"02/09/2025 07:16 AM ET","Fairfax (County)","I-95S",170.9,"On I-95 at mile marker 170.9 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/09/2025 07:25 AM ET","Hampton (City)","I-64W",268.46,"On I-64 at mile marker 268.5 in the City of Hampton, near Mallory Street, motorists can expect delays due to a vehicle crash. The west right lane, right shoulder, and exit 268 are closed.","Major Incident - Traffic - Vehicle Crash"
"02/09/2025 06:24 AM ET","King George (County)","US-301N",142.7,"On US-301 North in the County of King George, at Harry Nice Bridge, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"02/09/2025 07:25 AM ET","Norfolk (City)","I-264E",12.97,"On I-264 at mile marker 13 in the City of Norfolk, near 64 Interchange, motorists can expect delays due to a vehicle crash. The east outside left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"02/09/2025 07:13 AM ET","Hampton (City)","I-64E",263.48,"On I-64 at mile marker 263.5 in the City of Hampton, near Pine Chapel Road, motorists can expect delays due to a disabled vehicle. The east left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/09/2025 07:24 AM ET","Dinwiddie (County)","I-85S",51,"On I-85 at mile marker 51 in the County of Dinwiddie, motorists can expect delays due to a vehicle crash. The south left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"02/09/2025 07:15 AM ET","Fairfax (County)","I-95S",173.5,"On I-95 at mile marker 173.5 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/09/2025 07:19 AM ET","Warren (County)","I-66W",11.3,"On I-66 at mile marker 11.3 in the County of Warren, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/09/2025 07:19 AM ET","Carroll (County)","I-77N",5.9,"On I-77 at mile marker 5.9 in the County of Carroll, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
